Planta; descripcion;CORRELATIVO;FACTURA FISICA;Descripción/Item;Proveedor/Vendor;Factura n°;Planta;Ubicación;Ubicación en Planta;Fecha de compra;Fecha Adj. Concesión;Fecha termino Concesion;Fecha comienzo op;Vida util s/ Concesion;Vida útil tributaria (meses);Valor de Origen
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;TUBO POLIETILENO 1/2 NEGRO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;800
AB0541;Maquinaria y equipos;94;SI;ACOPLE RAPIDO HEMBRA 1/4 BRONCE;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;855
AB0541;Maquinaria y equipos;94;SI;CONECTOR MACHO 8X1/4;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;1100
AB0541;Maquinaria y equipos;94;SI;CONECTOR MACHO 8X1/4;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;1100
AB0541;Maquinaria y equipos;94;SI;CONECTOR MACHO 8X1/4;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;1100
AB0541;Maquinaria y equipos;94;SI;CONECTOR MACHO 1/4;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;1330
AB0541;Maquinaria y equipos;94;SI;CONECTOR MACHO ;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;1400
AB0541;Maquinaria y equipos;94;SI;CONECTOR MACHO ;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;1400
AB0541;Maquinaria y equipos;85;SI;BROCA PALETA 2MM DEWALT;JULIO ANTONIO CALVO DEL RIO;12378;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;2184
AB0541;Maquinaria y equipos;94;SI;PISTOLA METALICA BOQUILLA LARGA;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;2280
AB0541;Maquinaria y equipos;94;SI;CONECTOR MACHO ;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;2660
AB0541;Maquinaria y equipos;94;SI;CONECTOR MACHO 1/4;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;3325
AB0541;Maquinaria y equipos;85;SI;SET PUNTAS DEWALT;JULIO ANTONIO CALVO DEL RIO;12378;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;4034
AB0541;Maquinaria y equipos;94;SI;CONECTOR MACHO;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;4180
AB0541;Maquinaria y equipos;94;SI;UNION TEE 1/2 ;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;4389
AB0541;Maquinaria y equipos;94;SI;PISTOLA METALICA BOQUILLA LARGA;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;6080
AB0541;Maquinaria y equipos;94;SI;CODO HEMBRA;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;6769
AB0541;Maquinaria y equipos;94;SI;ESPIRAL NYLON 8X6;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;6769
AB0541;Maquinaria y equipos;94;SI;ESPIRAL NYLON 8X6;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;7125
AB0541;Maquinaria y equipos;94;SI;CODO UNION 1/2;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;12825
AB0541;Maquinaria y equipos;94;SI;FILTRO REGULADOR LUBRICADOR;DANUS CONEXIONES SPA;143264;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;25042
AB0541;Maquinaria y equipos;85;SI;ESMERIL DEWALT;JULIO ANTONIO CALVO DEL RIO;12378;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;26724
AB0541;Maquinaria y equipos;85;SI;TALADRO DEWLT ;JULIO ANTONIO CALVO DEL RIO;12378;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;31934
AB0541;Maquinaria y equipos;83;BOL;SERVICIO CONDUCCION GRUA HORQUILLA;CARLOS FRANSICO ORTIZ CABELLO;45;CASABLANCA;;;26-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;44444
AB0541;Maquinaria y equipos;107;SI;SERVICIO GRUA HORQUILLA;SOC DE SERVICIOS DE TRANSPORTE;303;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;48000
AB0541;Maquinaria y equipos;110;SI;CABLE FUTP NHTD C5E;CIA. DISTRIBUIDORA DE ELECTRONICA Y TELECOMUNICACION;67539;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;79160
AB0541;Maquinaria y equipos;110;SI;CABLE FUTP NHTD C5E;CIA. DISTRIBUIDORA DE ELECTRONICA Y TELECOMUNICACION;67539;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;79160
AB0541;Maquinaria y equipos;31;SI;Nvr 16 ch Full Hd;MEGAFACTORY IMPORTACIONES LTDA;4060;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;151900
AB0541;Maquinaria y equipos;31;SI;Domo IP full Hd;MEGAFACTORY IMPORTACIONES LTDA;4060;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;200400
AB0541;Maquinaria y equipos;31;SI;Disco Duro 6tb;MEGAFACTORY IMPORTACIONES LTDA;4060;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;295800
AB0541;Maquinaria y equipos;31;SI;Camara Exterior IP Full HD;MEGAFACTORY IMPORTACIONES LTDA;4060;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;77;36;1432200
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
AB0541;Maquinaria y equipos;84;SI;TORNILLOS P/VOLCANITA 1X6;SANDRA ERNESTINA NUÑEZ ROBLERO;14691;CASABLANCA;;;27-02-2019;01-09-2017;01-08-2025;01-05-2019;69;120;8
