1209-15;MAQUINARIA Y EQUIPOS;KANAL TRANSFER;LECTOR DE HUELLA DIGITAL;CASABLANCA;11-05-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;38441,4;94;47;0;0;0;0;1;12;12;12;10;409;0;0;0;0;0;0;0;0;0;0;0;0;408,951063829787;408,951063829787;38032,4489361702;4907;5315,95106382979;33125,4489361702;4907;10222,9510638298;28218,4489361702;4907;15129,9510638298;23311,4489361702;4090;19219,9510638298;19221,4489361702
1209-15;MAQUINARIA Y EQUIPOS;KANAL TRANSFER;LECTOR DE HUELLA DIGITAL;CASABLANCA;12-05-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;38441,4;94;47;0;0;0;0;1;12;12;12;10;409;0;0;0;0;0;0;0;0;0;0;0;0;408,951063829787;408,951063829787;38032,4489361702;4907;5315,95106382979;33125,4489361702;4907;10222,9510638298;28218,4489361702;4907;15129,9510638298;23311,4489361702;4090;19219,9510638298;19221,4489361702
1209-15;MAQUINARIA Y EQUIPOS;KANAL TRANSFER;LECTOR DE HUELLA DIGITAL;CASABLANCA;13-05-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;38441,4;94;47;0;0;0;0;1;12;12;12;10;409;0;0;0;0;0;0;0;0;0;0;0;0;408,951063829787;408,951063829787;38032,4489361702;4907;5315,95106382979;33125,4489361702;4907;10222,9510638298;28218,4489361702;4907;15129,9510638298;23311,4489361702;4090;19219,9510638298;19221,4489361702
1209-15;MAQUINARIA Y EQUIPOS;KANAL TRANSFER;LECTOR DE HUELLA DIGITAL;CASABLANCA;14-05-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;38441,4;94;47;0;0;0;0;1;12;12;12;10;409;0;0;0;0;0;0;0;0;0;0;0;0;408,951063829787;408,951063829787;38032,4489361702;4907;5315,95106382979;33125,4489361702;4907;10222,9510638298;28218,4489361702;4907;15129,9510638298;23311,4489361702;4090;19219,9510638298;19221,4489361702
1209-15;MAQUINARIA Y EQUIPOS;KANAL TRANSFER;LECTOR DE HUELLA DIGITAL;CASABLANCA;15-05-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;38441,4;94;47;0;0;0;0;1;12;12;12;10;409;0;0;0;0;0;0;0;0;0;0;0;0;408,951063829787;408,951063829787;38032,4489361702;4907;5315,95106382979;33125,4489361702;4907;10222,9510638298;28218,4489361702;4907;15129,9510638298;23311,4489361702;4090;19219,9510638298;19221,4489361702
1209-15;MAQUINARIA Y EQUIPOS;KANAL TRANSFER;LECTOR DE HUELLA DIGITAL;CASABLANCA;16-05-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;38441,4;94;47;0;0;0;0;1;12;12;12;10;409;0;0;0;0;0;0;0;0;0;0;0;0;408,951063829787;408,951063829787;38032,4489361702;4907;5315,95106382979;33125,4489361702;4907;10222,9510638298;28218,4489361702;4907;15129,9510638298;23311,4489361702;4090;19219,9510638298;19221,4489361702
1209-15;MAQUINARIA Y EQUIPOS;KANAL TRANSFER;LECTOR DE HUELLA DIGITAL;CASABLANCA;17-05-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;38441,4;94;47;0;0;0;0;1;12;12;12;10;409;0;0;0;0;0;0;0;0;0;0;0;0;408,951063829787;408,951063829787;38032,4489361702;4907;5315,95106382979;33125,4489361702;4907;10222,9510638298;28218,4489361702;4907;15129,9510638298;23311,4489361702;4090;19219,9510638298;19221,4489361702
1209-15;MAQUINARIA Y EQUIPOS;KANAL TRANSFER;LECTOR DE HUELLA DIGITAL;CASABLANCA;18-05-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;38441,4;94;47;0;0;0;0;1;12;12;12;10;409;0;0;0;0;0;0;0;0;0;0;0;0;408,951063829787;408,951063829787;38032,4489361702;4907;5315,95106382979;33125,4489361702;4907;10222,9510638298;28218,4489361702;4907;15129,9510638298;23311,4489361702;4090;19219,9510638298;19221,4489361702
1209-15;MAQUINARIA Y EQUIPOS;KANAL TRANSFER;LECTOR DE HUELLA DIGITAL;CASABLANCA;19-05-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;38441,4;94;47;0;0;0;0;1;12;12;12;10;409;0;0;0;0;0;0;0;0;0;0;0;0;408,951063829787;408,951063829787;38032,4489361702;4907;5315,95106382979;33125,4489361702;4907;10222,9510638298;28218,4489361702;4907;15129,9510638298;23311,4489361702;4090;19219,9510638298;19221,4489361702
1209-15;MAQUINARIA Y EQUIPOS;KANAL TRANSFER;LECTOR DE HUELLA DIGITAL;CASABLANCA;20-05-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;38441,4;94;47;0;0;0;0;1;12;12;12;10;409;0;0;0;0;0;0;0;0;0;0;0;0;408,951063829787;408,951063829787;38032,4489361702;4907;5315,95106382979;33125,4489361702;4907;10222,9510638298;28218,4489361702;4907;15129,9510638298;23311,4489361702;4090;19219,9510638298;19221,4489361702
